 	スペース
湃	ハイ，サンズイニオガムノキュウジ
湊	ミナト，サンズイ ニ カナデル
湍	タン，サンズイニタンマツノタンノツクリ
湎	チンメンスルノメン，サンズイニジメンノメン
湖	コハン ノ コ，ミズウミ
湘	ショウナンカイガン ノ ショウ
湛	ミズヲタタエル ノ タン
湟	コウ，サンズイニコウタイシノコウ
湧	ユウシュツスル ノ ユウ，ワク
湫	シュウ，サンズイニアキマツリノアキ
湮	ショウコインメツノイン，サンズイニケムリノツクリ
湯	ネットウ ノ トウ，ユ
湲	エン，サンズイニオウエンスルノエンノツクリ
湶	セン，サンズイニオンセンノセン
湾	ワンガン ノ ワン
湿	シツド ノ シツ，シメル
満	マンゾク ノ マン
溂	ハツラツノラツ，サンズイニシゲキスルノシ
溌	ゲンキハツラツ ノ ハツ
溏	トウ，サンズイニケントウシノトウ
源	スイゲン ノ ゲン，ミナモト
準	ジュンビスル ノ ジュン
溘	コウ，サンズイニキョネンノキョニサラ
溜	リュウインガサガル ノ リュウ，タマリ
溝	ミゾ，ハイスイコウ ノ コウ
溟	メイ，サンズイニメイフクヲイノルノメイ
溢	アフレル，ノウイッケツ ノ イツ
溥	シンコクコウテイノフギノフ
溪	ケイリュウヅリノケイノキュウジ
溯	ソジョウスルノソ，サンズイニハッサクノサク
溲	ソウ，サンズイニサンバソウノソウ
溶	ヨウエキ ノ ヨウ，トケル
溷	コン，サンズイニクニガマエノナカニブタノツクリ
溺	デキアイスル ノ デキ，オボレル
溽	ジョク，サンズイニブジョクノジョク
滂	ボウ，サンズイニロボウノボウノツクリ
滄	ソウ，サンズイニカマクラバクフノクラ
滅	ハメツスル ノ メツ，ホロビル
滉	コウ，サンズイニホロバシャノホロノツクリ
滋	ジヨウキョウソウ ノ ジ
滌	テキ，サンズイニジョウケンノジョウノキュウジ
滑	エンカツ ノ カツ，ナメラカ
滓	ザンシノシ，サンズイニウカンムリニカライ
滔	ミズガトウトウトナガレルノトウ
滕	トウ，フジノハナノフジノクサカンムリナシ
滝	タキツボ ノ タキ
滞	ジュウタイスル ノ タイ，トドコオル
滬	コ，サンズイニバッコスルノコ
滯	ジュウタイスルノタイ，トドコオルノキュウジ
滲	シン，ニジム，サンズイニサンカスルノサンノキュウジ
滴	スイテキ ノ テキ，シズク
滷	ロ，サンズイニロカクヒンノロ
滸	スイコデンノコ
滾	タギル，コン
滿	マンゾクノマンノキュウジ
漁	ギョコウ ノ ギョ
漂	ヒョウリュウスル ノ ヒョウ，タダヨウ
漆	ウルシヌリ ノ ウルシ，シツ
漉	チャコシ ノ コス
漏	モラス，ロウデン ノ ロウ
漑	カンガイヨウスイノガイ
漓	ボッコンリンリノリ，サンズイニリリクノリノヒダリガワ
演	エンソウスル ノ エン
漕	コグ，ソウテイ ノ ソウ
漠	サハラサバク ノ バク
漢	カンジテスト ノ カン
漣	レン，サザナミ
漫	マンガ ノ マン
漬	ツケモノ ノ ツケル
漱	ナツメソウセキノソウ，ススグ
漲	チョウ，ミナギル
漸	ゼンゾウスル ノ ゼン，ヨウヤク
漾	ヨウ，サンズイニカミサマノカミノキュウジノツクリ
漿	ショウ，ショウグンノショウノキュウジノシタニミズ
潁	エイ，カタカナノヒノシタニミズ，ソノミギニページ
潅	カンボク ノ カン
潔	セイケツ ノ ケツ
潘	ハン，サンズイニバンゴウノバン
潛	センスイカンノセン，モグルノキュウジ
潜	センスイカン ノ セン，モグル
潟	ニイガタケン ノ カタ
潤	リジュン ノ ジュン，ウルオウ
潦	ロウ，サンズイニメイリョウナノリョウノツクリ
潭	タン，サンズイニニシノシタニハヤオキノハヤイ
潮	マンチョウ ノ チョウ，シオ
潯	ジン，サンズイニジンジョウショウガッコウノジン
潰	ツブレル，イカイヨウ ノ カイ
潴	チョ，サンズイニイノシシ
潸	サン，サンズイニハヤシノシタニツキ
潺	サン，サンズイニシカバネノシタニコドモノコミッツ
潼	トウ，サンズイニグリムドウワノドウ
澀	ジュウタイスルノジュウ，シブイノノキュウジノイタイジ
澁	ジュウタイスルノジュウ，シブイノキュウジ
澂	ミズガスムノスムノイタイジ
澄	ミズガスム ノ スム
澆	ギョウ，サンズイニギョウシュンノギョウノキュウジ
澎	ホウ，サンズイニツヅミノヒダリガワニサンヅクリ
澑	リュウインガサガルノリュウ，タマリノイタイジ
澗	カン，サンズイ ニ アイダ
澡	ソウ，サンズイニソウジュウスルノソウノツクリ
澣	カン，サンズイニシンカンセンノカン
澤	コウタクノタク，サワノキュウジ
澪	ミオツクシノミオ，レイ
澱	チンデンスル ノ デン，ヨドム
澳	オウ，サンズイニオクバノオクノキュウジ
澹	アンタンタルクモユキノタン
激	カゲキ ノ ゲキ，ハゲシイ
濁	ニゴル，ダクリュウ ノ ダク
濂	レン，サンズイニレンカバンノレン
濃	ノウタン ノ ノウ，コイ
濆	フン，サンズイニフンカスルノフンノツクリ
濔	ビ，サンズイニソツジナガラノジ
濕	シツドノシツ，シメルノキュウジ
濘	デイネイノネイ，サンズイニテイネイノネイ
濛	モウ，サンズイニケイモウスルノモウ
濟	キュウサイスルノサイ，スマスノキュウジ
濠	ゴウ，サンズイ ニ ゴウカイナ ノ ゴウ
濡	ヌレル
濤	ドトウノトウ，ナミ
濫	カセン ノ ハンラン ノ ラン
濬	シュン，サンズイニヒエイザンノエイノヒダリガワ
濮	ボク，サンズイニイチニンショウノボク
濯	センタクモノ ノ タク
濱	スナハマノハマノキュウジ
濳	センスイカンノセン，モグルノイタイジ
濶	ウカツナノカツノイタイジ
濺	セン，サンズイニゲセンナノセン
濾	ロカスルノロ，コス
瀁	ヨウ，サンズイニヤシナウ
瀉	イッシャセンリノシャ，サンズイニシャシンノシャノキュウジ
瀋	チュウゴクノシンヨウノシン，サンズイニシンサスルノシン
瀏	リュウ，サンズイニリュウホウノリュウ
瀑	ナイアガラバクフノバク
瀕	ヒンシ ノ ジュウショウ ノ ヒン
瀘	ロ，サンズイニハゼノキノハゼノツクリ
瀚	コウカンナゾウショノカン
瀛	ウミヲイミスルサンズイノエイ
瀝	ヒレキスルノレキ
瀞	ナガトロ ノ トロ，サンズイ ニ シズカ
瀟	ショウシャナタテモノノショウ
瀦	ミズタマリヲ イミスル チョ
瀧	タキ ノ キュウジ
瀬	セトモノ ノ セ
瀰	ビ，サンズイニアミダブツノミノキュウジ
瀲	レン，サンズイニイッテンニシュウレンスルノレン
瀾	ハランバンジョウノラン
灌	カンガイヨウスイノカン
灑	サイ，サンズイニチュウカナベノカ
灘	ナダ，サンズイ ニ ムズカシイ
灣	ワンガンノワンノキュウジ
火	カヨウビ ノ カ，ヒ
灯	ケイコウトウ ノ トウ
灰	ハイイロ ノ ハイ
灸	オキュウヲスエル ノ キュウ
灼	シャクネツ ノ シャク
災	サイナン ノ サイ，ワザワイ
炉	ダンロ ノ ロ
炊	スイハンキ ノ スイ，タク
炎	エンジョウスル ノ エン，ホノオ
炒	イタメル，チャーハンノイチモジメ
炙	ジンコウニカイシャスルノシャ，アブル
炬	キョ，カガリビ，ヒヘンニキョダイナノキョ
炭	セキタン ノ タン，スミ
炮	ホウ，ヒヘンニツツム
炯	ケイガンノシノケイ，ヒヘンニドウガマエニクチ
炳	ヘイ，ヒヘンニコウオツヘイノヘイ
炸	バクダンガサクレツスルノサク
点	テンスウ ノ テン
為	コウイ ノ イ，タメ
烈	キョウレツナ ノ レツ
烋	コウ，キュウジツノキュウニレンガ
烏	ウゴウノシュウ ノ ウ，カラス
烙	ラクインヲオスノラク
烝	ジョウ，スイジョウキノジョウからクサカンムリヲトッタカタチ
烟	エントツノエンノイタイジ，ヒヘンニインガオウホウのイン
烱	ヒヘンケイガンノシノケイノイタイジ
烹	カッポウギ ノ ホウ
烽	ノロシヲイミスルホウ，ヒヘンニミネノツクリ
焉	シュウエンノチノエン
焔	ホノオ，ヒヘン ノ ホノオ
焙	バイセンスルノバイ，アブル
焚	フンショコウジュ ノ フン，タキビ ノ タキ
焜	コン，ヒヘンニコンチュウノコン
無	ムリ ノ ム，ナイ
焦	ショウテンキョリ ノ ショウ
然	ダイシゼン ノ ゼン
焼	ニクヲヤク ノ ヤク
煉	レンガ ノ レン，ネル
煌	コウ，ヒヘンニコウタイシノコウ
煎	センチャ ノ セン，イル
煕	コウキジテンノキ
煖	ダン，ヒヘンニダンボウノダンノツクリ
煙	エントツ ノ エン，ケムリ
煢	ケイ，ホタルノキュウジノカンムリニジンソクナノジンノナカミ
煤	スス，バイエン ノ バイ
煥	サイキカンパツノカン
煦	ク，ヨウビノニチノミギニハイクノクニレンガ
照	ショウメイ ノ ショウ，テラス
煩	ボンノウ ノ ボン，ワズラワシイ
煬	ヨウ，ヒヘンニタイヨウケイノヨウノツクリ
煮	ニモノ ノ ニ，シャフツ ノ シャ
煽	アオル，センドウスル ノ セン
熄	ソク，ヒヘンニイキヲスルノイキ
熈	コウキジテンノキノイタイジ
熊	ドウブツ ノ クマ
熏	クンセイノクン，クスベル
熔	ヨウガン ノ ヨウ，ヒヘン ニ ナイヨウ ノ ヨウ
熕	コウ，ヒヘンニシャカイコウケンノコウ
熙	キ，モトシュショウノホソカワモリヒロノヒロ
熟	ジュクゴ ノ ジュク，ジュクスル
熨	ノシ，リクグンタイイノイノシタニカヨウビノカ
熬	ゴウ，ゴウマンナノゴウノツクリニレンガ
熱	ネツ，アツイ
熹	キ，キゲキノキニレンガ
熾	シレツナノシ
燃	ネンリョウ ノ ネン，モエル
燈	トウダイ ノ トウ，ヒヘン ニ ノボル
燉	トン，ヒヘンニチュウゴクノトンコウノトン
燎	リョウゲンノヒノリョウ
燐	リンサンヒリョウ ノ リン
燒	ニクヲヤクノヤクノキュウジ
燔	ハン，ヒヘンニバンゴウノバン
燕	ツバメ
燗	アツカンノカン
營	エイギョウノエイ，イトナムノキュウジ
燠	イク，ヒヘンニオクバノオクノキュウジ
燥	カンソウキ ノ ソウ
燦	サンゼントカガヤク ノ サン
燧	スイ，ヒヘンニトゲルノキュウジ
燬	キ，ヒヘンニメイヨキソンノキ
燭	ショクダイ ノ ショク，ロウソク ノ ソク
燮	チョウワサセルノイミノショウ
燵	コタツノタツ
燹	セン，ブタノツクリフタツノシタニカヨウビノカ
燻	クンセイノクン，クスベルノイタイジ
燼	カイジンニキスノジン
燿	ヨウ，ヒヘンニニチヨウビノヨウノツクリ
爆	バクハツスル ノ バク
爍	シャク，ヒヘンニタノシイノキュウジ
爐	ダンロノロノキュウジ
爛	テンシンランマンノラン
爨	ハンゴウスイサンノサン
爪	ツメキリ ノ ツメ
爬	ハチュウルイノハ
爭	アラソウノキュウジ
爰	オウエンスルノエンノキュウジノツクリ
爲	コウイノイ，タメノキュウジ
爵	ハクシャク ノ シャク
父	フボ ノ フ，チチ
爺	コウコウヤ ノ ヤ，ジイ
爻	コウ，ハンバクスルノバクノツクリ
爼	マナイタ，ソジョウノソノイタイジ
爽	サワヤカ，ソウカイナ ノ ソウ
爾	ソツジナガラ ノ ジ，ナンジ
爿	ショウヘン，ショウグンノショウノキュウジノヘン
牀	コシカケノショウギノショウ，ショウヘンニクサキノキ
牆	ショウ，カキ，ショウヘンニリンショクノショク
片	カタオモイ ノ カタ，ヘン
版	モクハンガ ノ ハン
牋	ショホウセンノセンノイタイジ
牌	イハイ ノ ハイ，フダ
牒	サイゴツウチョウ ノ チョウ，フダ
牘	トク，カタヘンニハンバイスルノバイノキュウジ
牙	ゾウゲ ノ ゲ，キバ
牛	ウシ，ギュウニュウ ノ ギュウ
牝	ヒンバ ノ ヒン，メス
牟	シャカムニ ノ ム，ム ノ シタニ ウシ
牡	ハナ ノ ボタン ノ ボ，オス
牢	ロウヤ ノ ロウ
牧	ボクジョウ ノ ボク
物	ドウブツ ノ ブツ，モノ
牲	ギセイシャ ノ セイ
牴	テイ，ウシヘンニヒクイノツクリ
特	トクベツ ノ トク
牽	ケンインスル ノ ケン
牾	ゴ，ウシヘンニコクゴノゴノツクリ
犀	ドウブツ ノ サイ
犁	レイ，カラスキノイタイジ
犂	レイ，カラスキ
犇	ホン，ヒシメク，ドウブツノウシミッツ
犒	コウ，ウシヘンニタカイヒクイノタカイ
犖	ラク，ホタルノキュウジノムシノカワリニドウブツノウシ
犠	ギセイシャ ノ ギ
犢	トク，コウシ，ウシヘンニハンバイスルノバイノキュウジ
犧	ギセイシャノギノキュウジ
犬	イヌ，モウドウケン ノ ケン
犯	ハンザイ ノ ハン
犲	サイ，ケモノヘンニカタカナノオ
状	ネンガジョウ ノ ジョウ
犹	ユウ，ケモノヘンニセツゾクシノモットモ
狂	クルウ，キョウゲン ノ キョウ
狃	ジュウ，ケモノヘンニジュウニシノウシ
狄	ナンバンホクテキノテキ
狆	イヌノチン
狎	コウ，ナレル，ケモノヘンニコウオツノコウ
狐	キツネ
狒	ドウブツノヒヒノヒ
狗	テング ノ ク，イヌ
狙	ソゲキ ノ ソ，ネラウ
狛	コマイヌ ノ コマ，ケモノヘン ニ シロ
狠	コン，ケモノヘンニダイコンノコンノツクリ
狡	コウカツナノコウ，ズルイ
狢	ケモノヘンノドウブツノムジナ
狩	シュリョウ ノ シュ，カリ
独	ドクリツ ノ ドク
狭	セマイ，キョウ
狷	ケンカイナノケン，ケモノヘンニキヌイトノキヌノツクリ
狸	タヌキ
狹	キョウ，セマイノキュウジ
狼	オオカミ，ロウバイスル ノ ロウ
狽	ロウバイスル ノ バイ
猊	ゲイカノゲイ
猖	ショウケツヲキワメルノショウ
猗	イ，ケモノヘンニキミョウナノキ
猛	モウショ ノ モウ
猜	サイギシンノサイ
猝	ソツ，ケモノヘンニソツギョウノソツ
猟	リョウジュウ ノ リョウ
猥	ヒワイナノワイ
猩	ショウコウネツノショウ，ケモノヘンニホシ
猪	イノシシ，チョトツモウシン ノ チョ
猫	ヤマネコ ノ ネコ
献	ケンケツスル ノ ケン
猯	タン，ケモノヘンニマッタンノタンノツクリ
猴	コウ，ケモノヘンニオウコウキゾクノコウ
猶	ユウヨスル ノ ユウ
猷	ハカリゴトヲ イミスル ユウ
猾	コウカツナジンブツノカツ，ケモノヘンニホネ
猿	ルイジンエン ノ エン，サル
獄	ジゴク ノ ゴク
獅	シシマイ ノ イチモジメ ノ シ
獎	ショウガクキンノショウノキュウジノイタイジ
獏	ケモノヘンノドウブツノバク
獗	ショウケツヲキワメルノケツ
獣	ヤジュウ ノ ジュウ，ケモノ
獨	ドクリツノドクノキュウジ
獪	ロウカイナノカイ
獰	ドウモウナノドウ
獲	カクトク ノ カク，エル
獵	リョウジュウノリョウノキュウジ
獸	ヤジュウノジュウ，ケモノノキュウジ
獺	ドウブツノカワウソ
獻	ケンケツスルノケンノキュウジ
玄	ゲンマイ ノ ゲン
率	ヒリツ ノ リツ，ヒキイル
玉	ミズタマ ノ タマ，ギョク
王	オウサマ ノ オウ
玖	オウヘン ニ ヒサシイ ノ ク
玩	ガング ノ ガン，モテアソブ
玲	レイロウナ ノ レイ，オウヘン ニ メイレイ ノ レイ
玳	ドウブツノタイマイノタイ，オウヘンニダイヒョウノダイ
玻	ハ，オウヘンニケガワノカワ
珀	コハクイロノハク
珂	オウヘン ニ カノウセイ ノ カ
珈	カ，コーヒーノアテジノイチモジメ
珊	サンゴショウ ノ サン
珍	メズラシイ，チンミ ノ チン
珎	メズラシイ，チンミノチンノイタイジ
珞	ラク，オウヘンニカクジノカク
珠	シュザン ノ シュ，タマ
珥	ジ，オウヘンニミミ
珪	オウヘン ニ ツチ フタツ ノ ケイ，ケイソウド ノ ケイ
班	ハンチョウ ノ ハン
珮	ハイ，ハイヨウスルノハイノニンベンノカワリニオウヘン
珱	ヨウ，オウヘンニサクラノツクリ
珸	ゴ，オウヘンニコクゴノゴノツクリ
現	ゲンジツ ノ ゲン，アラワレル
球	チキュウ ノ キュウ，タマ
琅	ロウ，オウヘンニカイリョウスルノリョウ
理	リユウ ノ リ
琉	リュウキュウ ノ リュウ
琢	セッサタクマ ノ タク，ミガク
琥	コハクイロノコ
琲	ハイ，コーヒーノアテジノニモジメ
琳	オウヘン ニ ハヤシ ノ リン
琴	モッキン ノ キン，コト
琵	ビワコ ノ ビ
琶	ビワコ ノ ニモジメ ノ ハ
琺	ホウロウナベノホウ，オウヘンニホウリツノホウ
琿	コン，オウヘンニグンタイノグン
瑁	ドウブツノタイマイノマイ
瑕	キズヲイミスルカシノカ
瑙	メノウノノウ
瑚	サンゴショウ ノ ゴ
瑛	オウヘン ニ エイゴ ノ エイ
瑜	ユ，オウヘンニニレノキノニレノツクリ
瑞	ズイウン ノ ズイ，シルシ
瑟	キンシツアイワスノシツ
瑠	ルリイロ ノ ル
瑣	ハンサナテツヅキノサ
瑤	ヨウ，オウヘンニユレルノツクリノキュウジ
瑩	ホタルノキュウジノムシノカワリニタマ
瑪	メノウノメ
瑯	ホウロウナベノロウ，オウヘンニモモタロウノロウ
瑰	オウヘンニオニ
瑳	セッサタクマ ノ サ，オウヘン ニ サ
瑶	ヨウ，オウヘンニユレルノツクリ
瑾	キン，キズヲイミスルカキンノキン
璃	ルリイロ ノ リ
璋	ショウ，オウヘンニブンショウヲカクノショウ
璞	ハク，アラタマ，オウヘンニシモベノツクリ
璢	ルリイロノルノイタイジ
璧	ヘキ，カンペキナノヘキ
環	シゼンカンキョウ ノ カン
璽	ギョメイギョジ ノ ジ
瓊	ケイ，ヤサカニノマガタマノニ
瓏	レイロウタルノロウ，オウヘンニキョウリュウノリュウノキュウジ
瓔	ヨウ，オウヘンニサクラノキュウジノツクリ
瓜	ウリ，スイカ ノ カ
瓠	コ，ヒサゴ，ハカマノツクリニウリ
瓢	ヒョウタン ノ ヒョウ，ヒサゴ
瓣	ハナビラノベンノキュウジ
瓦	レンガ ノ ガ，カワラ
瓧	デカグラム，カワラニカンスウジノジュウ
瓩	キログラム，カワラニカンスウジノセン
瓮	オウ，オオヤケノシタニカワラ
瓰	デシグラム，カワラニハンブンニスルノブン
瓱	ミリグラム，カワラニウモウノモウ
瓲	トン，カワラニチュウトンスルノトン
瓶	アキビン ノ ビン
瓷	シ，カワラノウエニモクジノジ
瓸	ヘクトグラム，カワラニカンスウジノヒャク
甃	シュウ，カワラノウエニキセツノアキ
甄	ケン，ケムリノツクリノミギニカワラ
甅	センチグラム，カワラノミギニタンイノリン
甌	オウ，クベツノクノキュウジノミギニカワラ
甍	ボウ，イラカ
甎	セン，センモンカノセンノキュウジノミギニカワラ
甑	モノヲムス コシキ
甓	ヘキ，カベノツチノカワリニカワラ
甕	オウ，カメ，ヨウリツスルノヨウノツクリノシタニカワラ
甘	アマイ，カンミリョウ ノ カン
甚	ジンダイナ ノ ジン，ハナハダシイ
甜	テンサイトウ ノ テン
甞	ガシンショウタンノショウノイタイジ
生	イキル，セイカツ ノ セイ
産	ザイサン ノ サン
甥	オイメイ ノ オイ
甦	ソ，ヨミガエル，サラシナノサラニジドウセイトノセイ
用	リヨウスル ノ ヨウ，モチイル
甫	シジン ノ トホ ノ ホ
甬	ヨウ，ニホンブヨウノヨウノツクリ
田	スイデン ノ デン，タ
由	リユウ ノ ユウ
甲	コウオツ ノ コウ
申	シンコクスル ノ シン，モウス
男	オトコ，ダンシ ノ ダン
甸	デン，ツツミガマエニタンボノタ
町	マチ，シチョウソン ノ チョウ
画	ガヨウシ ノ ガ
甼	マチ，シチョウソンノチョウノイタイジ
畄	リュウガクノリュウノイタイジ
畆	メンセキノタンイノセ，ウネノイタイジ
畉	フ，タガヤス，タヘンニオット
畊	コウ，タガヤスノイタイジ
畋	テン，スイデンノデンニノブン
界	セカイ ノ カイ
畍	セカイノカイノイタイジ
畏	イフスル ノ イ，カシコマル
畑	タハタ ノ ハタ，ハタケ
畔	コハン ノ ハン，ホトリ
留	リュウガク ノ リュウ
畚	ホン，オマイリノマイノサンズクリノカワリニスイデンノデン
畛	シン，アゼ，タヘンニシンサツスルノシンノツクリ
畜	カチク ノ チク
畝	ハタケ ノ ウネ，メンセキ ノ タンイ ノ セ
畠	ハタケ，シロ ノ シタニ タ
畢	ヒッキョウ ノ ヒツ，オワル
畤	ジ，タヘンニテラ
略	リャクゴ ノ リャク
畦	アゼミチ ノ アゼ，タ ニ ツチ フタツ
畧	リャクゴノリャクノイタイジ
畩	ケサ，タヘンニコロモガエノコロモ
番	バンゴウ ノ バン
畫	ガヨウシノガノキュウジ
畭	ヨ，タヘンニアマリ
異	イコク ノ イ，コトナル
畳	タタミ，ヨジョウハン ノ ジョウ
畴	ハン，タヘンニコトブキ
當	トウバンノトウ，アタルノキュウジ
畷	シジョウナワテシ ノ ナワテ
畸	キ，タヘンニキミョウナノキ
畿	キンキチホウ ノ キ
疂	タタミノキュウジノチュウオウガヘンカシタイタイジ
疆	シンキョウウイグルジチクノキョウ
疇	ハンチュウノハン，タヘンニコトブキノキュウジ
疉	タタミノキュウジノシタガヘンカシタイタイジ
疊	タタミノキュウジ
疋	オリモノ ノ タンイ ノ ヒキ
疎	カソチ ノ ソ
疏	ソスイ ノ ソ，ベンソ ノ ソ
疑	ギモン ノ ギ，ウタガウ
疔	メンチョウノチョウ
疚	キュウ，ヤマイダレニエイキュウノキュウ
疝	センキモチノセン，ヤマイダレニヤマ
疣	イボ，ユウ，ヤマイダレニモットモ
疥	ヒフビョウノカイセンノカイ，ヤマイダレニカイゴノカイ
疫	メンエキ ノ エキ
疱	ミズボウソウノホウ
疲	ツカレル，ヒロウスル ノ ヒ
疳	カン，ヤマイダレニアマイ
疵	キズ，ヤマイダレニヒガンシガンノシ
疸	オウダンノダン，ヤマイダレニガンタンノタン
疹	フウシン ノ シン
疼	トウツウノトウ，ウズク
疽	エソヲオコスノソ
疾	シッペイ ノ シツ
痂	カ，カサブタ，ヤマイダレニカソクドノカ
痃	ケン，ヤマイダレニゲンマイノゲン
病	ビョウキ ノ ビョウ，ヤマイ
症	カフンショウ ノ ショウ
痊	セン，ヤマイダレニゼンコクノゼン
痍	ショウイグンジンノイ
痒	カッカソウヨウノヨウ，カユイ
痔	イボジ ノ ジ
痕	コンセキヲ ノコス ノ コン
痘	テンネントウ ノ トウ
痙	イケイレンノケイ
痛	ズツウ ノ ツウ，イタイ
痞	ヒ，ヤマイダレニヒテイスルノヒ
痢	ゲリヲスル ノ リ
痣	アザ，ヤマイダレニココロザシ
痩	ヤセル，ソウシン ノ ソウ
痰	タンガカラムノタン
痲	ヤマイダレノマヒスルノマ
痳	リン，ヤマイダレニハヤシ
痴	グチ ノ チ
痺	マヒスルノヒ，シビレル
痼	ジビョウヲイミスルコシツノコ
痾	ア，ヤマイダレニアミダブツノア
痿	イ，ヤマイダレニガッキュウイインノイ
瘁	スイ，ヤマイダレニソツギョウノソツ
瘉	ユ，ヤマイダレニニレノキノツクリ
瘋	フウテンノフウ，ヤマイダレニカゼ
瘍	イカイヨウノヨウ
瘟	オン，ヤマイダレニオンセンノオンノキュウジノツクリ
瘠	セキ，ヤマイダレニセキズイノセキ
瘡	ミズボウソウノソウ
瘢	ハンコンノハン，ヤマイダレニイッパンテキノハン
瘤	ドウミャクリュウノリュウ，コブ
瘧	オコリ，ヤマイダレニギャクタイノギャク
瘰	ルイレキノルイ，ヤマイダレニルイセキスルノルイ
瘴	ショウ，ヤマイダレニブンショウヲカクノショウ
瘻	ジロウノロウ，ヤマイダレニカズノキュウジノヒダリガワ
療	チリョウスル ノ リョウ
癆	ロウガイノロウ，ヤマイダレニロウドウノロウノキュウジ
癇	カンシャクヲオコスノカン
癈	ハイジンノハイ，ヤマイダレニハツメイノハツノキュウジ
癌	ガンサイボウ ノ ガン
癒	チユスル ノ ユ，イヤス
癖	アクヘキ ノ ヘキ，クセ
癘	ショウレイノレイ，ヤマイダレニスウジノマンノキュウジ
癜	ヒフビョウノナマズ，テン，ヤマイダレニトノサマノトノ
癡	グチノチノキュウジ
癢	ヨウ，ヤマイダレニヤシナウ
癧	ルイレキノレキ，ヤマイダレニレキシカノレキノキュウジ
癨	カク，ヤマイダレニオニノカクランノカク
癩	ライビョウノライ
癪	カンシャクヲオコスノシャク
癬	カイセンキンノセン
癰	ヒフビョウノヨウ
癲	テンカンヲオコスノテン
癶	ハツ，ブシュノハツガシラ
癸	キ，ジッカンノミズノト
発	ハツメイ ノ ハツ
登	トザン ノ ト，ノボル
發	ハツメイノハツノキュウジ
白	シロイ，ハクチョウ ノ ハク
百	カンスウジ ノ ヒャク
皀	キョウ，ハクチョウノハクノシタニカタカナノヒ
皃	ビボウヲタモツノボウノイタイジ
的	モクテキ ノ テキ
皆	ミナサマ ノ ミナ，カイ
皇	コウタイシ ノ コウ
皈	キタクスルノキ，カエルノイタイジ
皋	ショクブツノサツキノイタイジ
皎	コウ，シロヘンニマジワル
皐	ショクブツ ノ サツキ
皓	メイボウコウシノコウ，シロヘンニツゲル
皖	カン，シロヘンニカンリョウスルノカン
皙	セキ，ブンセキスルノセキノシタニハクチョウノハク
皚	ガイ，シロヘンニヨロイノツクリ
皮	カワヲムク ノ カワ，ヒ
皰	ニキビ，ホウ，ケガワノカワニツツム
皴	シュン，シュンビンサノシュンノツクリニケガワノカワ
皷	ツヅミノイタイジ，ツクリガケガワノカワ
皸	クン，ショウグンノグンノミギニケガワノカワ
皹	クン，ショウグンノグンノヒダリニケガワノカワ
皺	シワヲノバスノシワ
皿	サラウドン ノ サラ
盂	ウラボンノウ
盃	サカズキ，フシギ ノ フ ノ シタニ サラ
盆	ボンオドリ ノ ボン
盈	ミチル，エイ
益	リエキ ノ エキ
盍	コウ，フタカラクサカンムリヲトッタカタチ
盒	ハンゴウスイサンノゴウ
盖	フタノイタイジ，サラノウエニヒツジ
盗	トウナン ノ トウ，ヌスム
盛	オオモリ ノ モリ，セイ
盜	トウナンノトウ，ヌスムノキュウジ
盞	サン，サラノウエニアサイノキュウジノツクリ
盟	ドウメイスル ノ メイ
盡	ジンリョクスルノジン，ツクスノキュウジ
監	カントクスル ノ カン
盤	エンバンナゲ ノ バン
盥	タライ，カン
盧	ロ，ロカスルノロノツクリ
盪	ノウシントウノトウ
目	モクテキ ノ モク，メ
盲	モウガッコウ ノ モウ
直	チョクセン ノ チョク，ナオル
相	ソウダンスル ノ ソウ，アイ
盻	ケイ，メヘンニカンスウジノハチノシタニバンゴウノゴウノシタガワ
盾	ムジュン ノ ジュン，タテ
省	ショウリャクスル ノ ショウ，ハブク
眄	ウコサベンノベン
眇	タメツスガメツノスガメ
眈	コシタンタンノタン
眉	マユ，ハクビ ノ ビ
看	カンビョウ ノ カン
県	トドウフケン ノ ケン
眛	マイ，メヘンニミライノミ
眞	マゴコロノマノキュウジ
真	マゴコロ ノ マ，シン
眠	ネムル，スイミン ノ ミン
眤	ジツ，メヘンニアマデラノアマ
眥	シ，ヒガンシガンノシノシタニモクテキノモク
眦	シ，メヘンニヒガンシガンノシ
眩	ゲンワクスルノゲン，マブシイ
眷	サイシケンゾクノケン
眸	メイボウコウシノボウ
眺	ナガメル，チョウボウ ノ チョウ
眼	ソウガンキョウ ノ ガン
着	キモノ ノ キ，チャク
睇	テイ，メヘンニアニオトウトノオトウト
睚	ガイ，メヘンニイッショウガイノガイノツクリ
睛	ガリョウテンセイヲカクノセイ，ヒトミ
睡	スイミン ノ スイ
督	エイガカントク ノ トク
睥	ヘイゲイスルノヘイ，ニラム
睦	シンボクカイ ノ ボク，ムツマジイイ
睨	ヘイゲイスルノゲイ，ニラム
睫	マツゲ，ショウ
睹	ト，メヘンニカガクシャノシャノキュウジタイ
睾	ダンセイノコウガンノコウ
睿	エイ，ヒエイザンノエイノヒダリガワ
瞋	シン，メヘンニマゴコロノマノキュウジ
瞎	カツ，メヘンニサイガイノガイノキュウジタイ
瞑	メイモクスルノメイ
瞞	ギマンニミチタノマン
瞠	ドウ，メヘンニドウモクスルノドウ
瞥	イチベツスル ノ ベツ
瞬	シュンカン ノ シュン，マタタク
